"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",5295,0,10000,9986,24,13693,230,79.29
"None","Total",5295,0,10000,9986,24,13693,230,79.29
