"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",3293,0,8500,7879,15,9715,255,88.98
"None","Total",3293,0,8500,7879,15,9715,255,88.98
