"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",15928,3700,3900,4000,4100,4300,4400,4700,4700,5100
"Total",15928,3700,3900,4000,4100,4300,4400,4700,4700,5100
