"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",4907,0,3700,3656,10,4629,256,74.79
"None","Total",4907,0,3700,3656,10,4629,256,74.79
