"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",15853,15853,4900,4012,16,6115,0,273.52
"None","Total",15853,15853,4900,4012,16,6115,0,273.52
