"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",14946,5100,6000,6100,6100,6700,6900,7000,7000,7100
"Total",14946,5100,6000,6100,6100,6700,6900,7000,7000,7100
