"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",4390,0,7900,7538,11,11411,256,84.75
"None","Total",4390,0,7900,7538,11,11411,256,84.75
