"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",5110,3200,3300,3400,3500,3600,4100,5200,5400,5600
"Total",5110,3200,3300,3400,3500,3600,4100,5200,5400,5600
