"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",4004,0,7800,8028,27,11319,256,68.90
"None","Total",4004,0,7800,8028,27,11319,256,68.90
