"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",6301,0,1900,1904,26,2308,256,26.40
"None","Total",6301,0,1900,1904,26,2308,256,26.40
