"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",20164,2900,3000,3000,3100,3200,3300,3700,3800,6900
"Total",20164,2900,3000,3000,3100,3200,3300,3700,3800,6900
