"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",25710,5300,5600,5700,5800,6200,6400,6700,6800,10000
"Total",25710,5300,5600,5700,5800,6200,6400,6700,6800,10000
