"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",25102,0,5100,5004,39,10247,257,104.63
"None","Total",25102,0,5100,5004,39,10247,257,104.63
