"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",11724,0,5400,5286,48,10188,257,105.88
"None","Total",11724,0,5400,5286,48,10188,257,105.88
