"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",6315,1900,2000,2000,2000,2000,2000,2100,2100,2300
"Total",6315,1900,2000,2000,2000,2000,2000,2100,2100,2300
