"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",11197,0,2100,2095,22,2389,256,46.91
"None","Total",11197,0,2100,2095,22,2389,256,46.91
