"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23251,0,3900,3891,24,10152,257,97.57
"None","Total",23251,0,3900,3891,24,10152,257,97.57
