"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19542,0,3000,2946,23,10121,257,81.70
"None","Total",19542,0,3000,2946,23,10121,257,81.70
