"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",21262,0,3300,3262,30,10168,257,88.84
"None","Total",21262,0,3300,3262,30,10168,257,88.84
