"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",6315,0,1900,1907,24,2282,256,26.36
"None","Total",6315,0,1900,1907,24,2282,256,26.36
