"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",18543,0,6300,6785,39,11083,251,78.12
"None","Total",18543,0,6300,6785,39,11083,251,78.12
