"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23012,0,5000,4966,39,10260,257,96.16
"None","Total",23012,0,5000,4966,39,10260,257,96.16
