"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",18461,0,2500,2510,28,10080,256,77.31
"None","Total",18461,0,2500,2510,28,10080,256,77.31
