"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",22181,0,4000,4136,25,10207,257,92.64
"None","Total",22181,0,4000,4136,25,10207,257,92.64
