"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",22588,3600,3700,3800,3800,3900,4000,4100,4100,10000
"Total",22588,3600,3700,3800,3800,3900,4000,4100,4100,10000
