"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",11269,0,2100,2109,25,2498,256,47.04
"None","Total",11269,0,2100,2109,25,2498,256,47.04
