"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",17798,0,2600,2563,24,4323,256,74.92
"None","Total",17798,0,2600,2563,24,4323,256,74.92
