"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",21472,3200,3300,3400,3400,3500,3600,3800,3900,8300
"Total",21472,3200,3300,3400,3400,3500,3600,3800,3900,8300
