"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19430,0,8000,8086,18,12478,249,65.56
"None","Total",19430,0,8000,8086,18,12478,249,65.56
