"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19909,0,10000,10732,18,19711,211,67.12
"None","Total",19909,0,10000,10732,18,19711,211,67.12
