"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19031,0,6700,6711,18,10392,255,64.42
"None","Total",19031,0,6700,6711,18,10392,255,64.42
