"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",112729,6715,160,440,23,137098,187,372.92
"None","Total",112729,6715,160,440,23,137098,187,372.92
