"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19363,0,10000,10316,21,16177,229,65.04
"None","Total",19363,0,10000,10316,21,16177,229,65.04
