"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",18264,0,4000,3989,19,10345,256,61.43
"None","Total",18264,0,4000,3989,19,10345,256,61.43
