"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",17929,4900,5100,5300,5300,5700,5800,7100,7400,10000
"Total",17929,4900,5100,5300,5300,5700,5800,7100,7400,10000
