"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",17264,3400,3500,3600,3700,3800,4000,4300,4400,4600
"Total",17264,3400,3500,3600,3700,3800,4000,4300,4400,4600
