"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",20364,919,11000,12957,20,263063,198,68.87
"None","Total",20364,919,11000,12957,20,263063,198,68.87
