"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",19031,6700,7100,7500,7700,8300,9200,10000,10000,10000
"Total",19031,6700,7100,7500,7700,8300,9200,10000,10000,10000
