"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",109648,81839,270,2606,3,300062,52,362.82
"None","Total",109648,81839,270,2606,3,300062,52,362.82
