"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",114301,7650,160,470,22,198064,185,376.64
"None","Total",114301,7650,160,470,22,198064,185,376.64
