"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",20553,0,11000,11704,37,19322,207,71.61
"None","Total",20553,0,11000,11704,37,19322,207,71.61
