"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",17264,0,3400,3360,17,4593,257,58.35
"None","Total",17264,0,3400,3360,17,4593,257,58.35
