"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",20378,12000,13000,13000,14000,16000,17000,19000,20000,20000
"Total",20378,12000,13000,13000,14000,16000,17000,19000,20000,20000
