"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",112428,6930,160,535,18,136499,186,371.63
"None","Total",112428,6930,160,535,18,136499,186,371.63
