"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",12462,0,2300,2306,9,4080,256,42.12
"None","Total",12462,0,2300,2306,9,4080,256,42.12
