"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",19030,0,7400,7492,33,12058,253,64.10
"None","Total",19030,0,7400,7492,33,12058,253,64.10
