"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",19430,8000,8600,9200,10000,10000,11000,11000,12000,12000
"Total",19430,8000,8600,9200,10000,10000,11000,11000,12000,12000
