"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",24620,0,4500,4624,26,8321,257,102.97
"None","Total",24620,0,4500,4624,26,8321,257,102.97
