"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",17868,2600,2700,2700,2700,2800,2900,3000,3100,3200
"Total",17868,2600,2700,2700,2700,2800,2900,3000,3100,3200
