"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",17868,0,2600,2601,24,3240,256,74.61
"None","Total",17868,0,2600,2601,24,3240,256,74.61
