"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",25427,0,4000,4011,29,10072,257,106.77
"None","Total",25427,0,4000,4011,29,10072,257,106.77
