"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",98050,1700,1900,2000,2100,2400,2700,3500,3700,5400
"Total",98050,1700,1900,2000,2100,2400,2700,3500,3700,5400
