"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",20715,0,3300,3292,31,4757,257,86.89
"None","Total",20715,0,3300,3292,31,4757,257,86.89
