"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",10883,0,2200,2143,22,5553,256,45.70
"None","Total",10883,0,2200,2143,22,5553,256,45.70
