"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",24276,5800,6200,6400,6600,7700,8700,10000,10000,11000
"Total",24276,5800,6200,6400,6600,7700,8700,10000,10000,11000
