"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23890,0,5500,5535,23,10363,256,100.36
"None","Total",23890,0,5500,5535,23,10363,256,100.36
