"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",19060,3000,3100,3100,3100,3200,3400,3700,5000,10000
"Total",19060,3000,3100,3100,3100,3200,3400,3700,5000,10000
