"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",23890,5500,5700,5900,6000,6300,6700,8800,9200,10000
"Total",23890,5500,5700,5900,6000,6300,6700,8800,9200,10000
