"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",21780,0,4500,4676,25,10271,256,91.27
"None","Total",21780,0,4500,4676,25,10271,256,91.27
