"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",16986,2700,2800,2900,2900,3000,3100,3500,3800,5800
"Total",16986,2700,2800,2900,2900,3000,3100,3500,3800,5800
