"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",19976,3500,3600,3700,3800,4000,4300,4800,5100,7100
"Total",19976,3500,3600,3700,3800,4000,4300,4800,5100,7100
