"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",18407,3000,3100,3200,3200,3400,3900,4600,7500,10000
"Total",18407,3000,3100,3200,3200,3400,3900,4600,7500,10000
