"Name","# requests","50%","66%","75%","80%","90%","95%","98%","99%","100%"
"POST /",22632,5500,5700,5800,5900,6700,8200,9300,9700,10000
"Total",22632,5500,5700,5800,5900,6700,8200,9300,9700,10000
