"Method","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s"
"POST","/",23268,0,9800,9639,10,14742,238,78.81
"None","Total",23268,0,9800,9639,10,14742,238,78.81
